CALENDAR_DAY,NMI,IMPORT_EXPORT,0000,0030,0100,0130,0200,0230,0300,0330,0400,0430,0500,0530,0600,0630,0700,0730,0800,0830,0900,0930,1000,1030,1100,1130,1200,1230,1300,1330,1400,1430,1500,1530,1600,1630,1700,1730,1800,1830,1900,1930,2000,2030,2100,2130,2200,2230,2300,2330
20130301,80010003251,IMPORT_KWH,2526,2551.6,2486.4,2415.2,2363.6,2376.8,2423.6,2524,2586.4,2638.4,2601.2,2729.2,2645.2,2589.2,2559.2,2665.2,2678.8,2488.8,2699.2,2714.4,2625.6,2674.8,2694.4,2613.6,2770.4,2797.6,2484.8,2439.2,2478,2680.8,2636.8,2632.4,2686.4,2782,2648.4,2675.6,2577.6,2697.2,2847.6,2674.4,2663.6,2636,2642.4,2715.6,2825.2,2682,2568.8,2658.8
20130301,80010003292,IMPORT_KWH,1099.8,953,904.4,897.6,973.2,850.4,849.2,1151.6,1260,1213.8,960.2,808.4,871.4,1191.4,1718.4,1605.8,1721.2,1849.2,1514.4,1185.2,1353.8,1136.4,1515.8,1338.8,1088.6,742.6,901,1323.2,1405.4,1495,1619.2,1678.6,1093.6,1076.8,840.8,698.6,721.8,704,839.6,1050.8,1046.4,1013,868.6,751.8,562.6,545.6,739.8,1001.8
20130301,80010003350,IMPORT_KWH,68.88,68.44,67.96,67.8,66.92,67.48,66.48,66.8,66.12,66.68,70.24,73.36,138.48,215.36,187.16,190.16,208,208.28,206.44,218.84,221.32,208.24,228.48,231.68,233.92,232.92,229.64,234.2,232.4,229.36,228.96,228.96,230.36,230.88,219.56,211.76,101.24,96.48,90.88,91.32,84.92,81.84,78.12,75.44,70.64,66.36,66.16,66.72
20130301,80010003383,IMPORT_KWH,46.96,46.568,47.136,47.048,46.288,46.24,45.768,44.928,44.392,43.784,42.752,40.912,40.032,40.144,41.472,43.008,43.952,45.152,45.96,46.712,46.976,47.96,49,50.256,50.904,50.232,49.344,49.6,48.52,51.36,50.864,50.776,50.288,50.144,50.448,50.68,50.656,50.888,50.328,50.024,49.504,49.008,48.368,47.448,46.528,45.448,44.544,43.928
20130301,80010003401,IMPORT_KWH,2,4,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,4,2,2,2,2
20130301,80010003425,IMPORT_KWH,46.944,45.184,44.512,43.952,43.68,42.672,41.872,43.68,38.912,39.472,39.52,39.92,38.576,39.888,41.984,41.744,43.808,45.36,45.904,46.32,45.296,47.2,45.472,38.72,45.168,43.856,45.12,45.328,46.512,47.584,45.392,46.016,47.072,44.144,43.552,43.056,42.464,43.136,42.224,42.624,42.304,42.528,42.528,41.712,42.064,42.384,41.536,40.448
20130301,80010003433,IMPORT_KWH,15.6,16.8,16.8,15.6,14.4,14.4,14.4,14.4,14.4,14.4,20.4,31.2,40.8,42,45.6,45.6,48,50.4,52.8,55.2,60,57.6,57.6,57.6,60,57.6,60,58.8,57.6,61.2,52.8,48,49.2,45.6,44.4,28.8,21.6,18,16.8,14.4,14.4,14.4,14.4,14.4,14.4,12,13.2,13.2
20130301,80010003474,IMPORT_KWH,1047.6,741,448.2,364.8,309.6,342,337.2,429,516.6,488.4,739.8,1502.4,1639.8,1924.2,2929.2,2871,2776.2,2832.6,2319.6,2047.2,2017.8,1786.2,1657.2,1807.8,1510.8,1592.4,1900.2,2079.6,2415.6,3045,3003,2703.6,2995.8,3111,2650.2,3052.2,2681.4,2495.4,2033.4,1551.6,1093.2,882.6,866.4,783.6,751.2,777,826.2,748.8
20130301,80010003500,IMPORT_KWH,66.512,66.304,64.208,63.648,64.368,62.608,64.128,62.608,63.376,63.776,64.416,64.896,63.664,62.608,64.784,63.92,66.208,64.336,64.176,66.192,63.808,65.504,67.92,66.144,66.048,65.024,64.08,65.248,65.552,64.736,66.56,64.4,65.936,65.808,63.44,62.768,62.624,62.592,61.776,62.624,62.64,61.744,64.576,62.704,62.384,61.984,62.592,62.464
20130301,80010003518,IMPORT_KWH,8.7,8.76,8.82,8.82,8.88,8.94,8.82,8.76,8.88,9.12,11.1,13.98,14.46,14.34,14.82,15.72,17.82,23.28,36.66,36,35.34,35.76,37.92,38.4,39.36,41.52,40.86,42.24,42.12,42,39.84,40.8,36.54,36.24,34.14,32.4,29.28,26.4,10.38,10.32,11.94,12.42,12.36,12.36,12.36,12.18,12.06,9.96
20130301,80010003599,IMPORT_KWH,244.35,241.11,240.57,242.55,242.01,239.31,243.54,242.64,240.21,239.31,239.31,245.07,241.92,238.14,245.07,240.21,242.73,238.95,238.5,248.67,238.41,239.85,244.71,238.05,239.76,243.99,241.38,237.6,241.02,244.17,239.49,238.05,241.65,243.18,236.16,246.06,233.64,242.1,242.1,238.77,243.9,233.55,250.02,237.15,238.14,245.7,237.87,243.54
20130301,80010003617,IMPORT_KWH,47.084,46.984,47.072,47.176,47.12,47.056,47.02,46.972,46.908,46.836,46.74,44.636,44.676,46.56,46.64,46.896,47.124,47.384,47.66,48.336,48.716,48.984,48.952,49.712,50.208,50.528,50.5,50.6,50.644,50.68,50.644,50.656,50.524,50.316,50.276,50.008,49.856,49.652,49.64,49.484,49.324,49.14,48.748,48.624,48.504,47.528,47.32,47.148
